book,chapter,verse,issues
PSA,114,8,"mistranslation: The Hebrew is a declarative statement about God ('He who turns the rock into a pool of water, the flint into a spring of water'), not a question. The Chinese renders it as two rhetorical questions ('Can the rock become a pool? Can the flint become a spring?'), which changes the subject from God's action to a hypothetical capability of the rock, altering the meaning."
PSA,116,16,"mistranslation: The Hebrew 'פִּתַּחְתָּ לְמוֹסֵרָי' means 'you have loosened my bonds/fetters' (מוֹסֵרָי = my bonds), but the Chinese renders it as '你已經解開了我的帶子' ('you have untied my belt/straps'), which changes the meaning from bonds/fetters to a belt/strap."
PSA,119,130,"mistranslation: The Hebrew 'מֵבִין פְּתָיִים' means 'gives understanding to the simple' (i.e., the naive/inexperienced). The Chinese '使人明白愚昧人' reads as 'makes people understand the foolish person' (i.e., understanding the fool as an object), which reverses the object. The correct sense is that the entrance of God's words gives understanding to the simple (the naive), not that it makes one understand fools."
PSA,119,147,"omission: The Hebrew 'קִדַּמְתִּי בַנֶּשֶׁף' means 'I anticipated/prevented the twilight' (i.e., I rose before dawn), but the Chinese '我夜間起來' (I rose at night) omits the specific sense of 'anticipating/preventing' and the precise time 'twilight/evening' (נֶשֶׁף), replacing it with a general 'night'.; mistranslation: The Hebrew 'וָאֲשַׁוֵּעָה' means 'and I cried out/pleaded' (from שׁוע, to cry for help), but the Chinese '為你話語焦渴' (I thirst for your words) changes the action from crying out to thirsting, which is not in the Hebrew.; omission: The Hebrew 'יִחָֽלְתִּי' means 'I hoped/waited' (from יחל), but the Chinese omits this verb entirely, leaving only the thirst metaphor."
PSA,120,5,"name_swap: The Hebrew place name מֶשֶׁךְ (Meshech) is rendered as '瑪士撒克' (Methuselah), which is a different name. The correct transliteration should be '米設' or '瑪設'."
PSA,124,6,"addition: The Chinese adds '象牙' (ivory) which is not present in the Hebrew. The Hebrew 'לְשִׁנֵּיהֶם' means 'to their teeth', not 'ivory'."
PSA,131,3,"mistranslation: The Hebrew verb יַחֵל (from יָחַל) means 'wait for' or 'hope in', not 'call out/cry out' (קָרָא or זָעַק). The Chinese '呼求' (call out/cry out) changes the meaning from waiting/hoping to vocal petition."
PSA,132,12,"mistranslation: The Hebrew 'וְעֵדֹתִ֥י ז֗וֹ' means 'and my testimonies/statutes' (referring to God's decrees), but the Chinese renders it as '我的會眾' ('my congregation/assembly'), which is a different concept not present in the Hebrew."
PSA,135,9,"mistranslation: The Hebrew 'אֹתוֹת וּמֹפְתִים' means 'signs and wonders' (two distinct terms), but the Chinese renders both as '神蹟和神蹟' (miracles and miracles), losing the distinction between 'signs' and 'wonders'."
PSA,136,19,"name_swap: The Hebrew name סִיחוֹן (Sihon) is rendered as 希宏, which is an incorrect transliteration; the standard Chinese rendering is 西宏."
PSA,137,6,"addition: The Chinese adds '願我的頭不再有喜樂' (may my head no longer have joy), which is not present in the Hebrew. The Hebrew has an oath formula 'if I do not remember you, if I do not raise Jerusalem above my chief joy' (implicitly, 'may my tongue stick to my palate'), but the Chinese adds a new clause about the head losing joy that has no basis in the Hebrew text."
PSA,139,22,"mistranslation: The Hebrew phrase 'תַּכְלִית שִׂנְאָה שְׂנֵאתִים' means 'I hate them with perfect hatred' (or 'I hate them with utmost hatred'), where 'תַּכְלִית' is an adverb/adjective meaning 'complete/utmost' modifying 'שִׂנְאָה' (hatred), and 'שְׂנֵאתִים' is the verb 'I hate them'. The Chinese rendering '恨惡的終結就是我所恨惡的' ('the end of hatred is what I hate') misinterprets 'תַּכְלִית' as 'end/termination' and changes the subject/object relationship, making it say something different from the Hebrew."
PRO,1,17,"mistranslation: The Hebrew 'חִנָּם מְזֹרָה הָרָשֶׁת' means 'in vain is the net spread' (i.e., the net is spread in vain), referring to a net spread without cause. The Chinese renders '窮人所撒的網' ('the net spread by the poor'), introducing '窮人' (poor) which is not in the Hebrew. The subject is the net, not a person, and there is no mention of 'poor' or 'poor people' in the verse."
PRO,1,32,"mistranslation: The Hebrew 'מְשׁוּבַת פְּתָיִם' means 'the turning away of the naive/simple ones' (פְּתָיִם = naive/simple ones, not '愚昧人' which is more like 'fools'), and 'וְשַׁלְוַת כְּסִילִים' means 'the ease/security of fools' (כְּסִילִים = fools). The Chinese renders the first clause as '愚昧人的背道而馳者' (those who turn away from the foolish), which misidentifies the subject: the Hebrew says the turning away of the naive kills them, not that those who turn away from the foolish die. The second clause '繁榮必使愚人滅亡' (prosperity will cause fools to perish) is acceptable, but the first clause is a mistranslation that changes who is doing what to whom."
PRO,4,4,"mistranslation: Hebrew 'וַיֹּרֵנִי' means 'and he taught me' (from ירה, hiphil, 'to teach/instruct'), not 'he shouted to me' (歡呼). The Chinese rendering changes the action from teaching to shouting."
PRO,4,11,"mistranslation: The Hebrew 'הֹרֵתִיךָ' means 'I have taught/instructed you', not 'I gave birth to you' (which would be 'יְלִדְתִּיךָ'). The Chinese '我生了你' changes the meaning from teaching to begetting."
PRO,8,16,"mistranslation: The Hebrew 'בִּי שָׂרִים יָשֹׂרוּ' means 'princes rule over me' or 'rulers rule by me' (the preposition בִּי can mean 'by me' or 'over me'), but the Chinese renders it as '官長因我歡欣' ('officials rejoice because of me'), which changes the meaning from ruling to rejoicing. The verb יָשֹׂרוּ is from the root שׂרר (to rule), not from a root meaning 'rejoice'."
PRO,8,20,"addition: The Chinese adds '我必領你前行' (I will lead you forward), but the Hebrew first-person verb 'אֲהַלֵּךְ' means 'I walk' (first person singular), not 'I will lead you'. This changes the subject and action: the speaker walks, not leads."
PRO,9,16,"mistranslation: The Hebrew 'יָסֻר הֵנָּה' means 'let him turn aside here' (an invitation/call), not '會轉離責備呢' (would turn away from reproof). The Chinese adds '責備' (reproof) which is not in the Hebrew, and changes the sense from an invitation to a rhetorical question about turning away."
PRO,11,15,"mistranslation: The Hebrew phrase 'וְשֹׂנֵא תֹקְעִים בּוֹטֵחַ' is rendered as '而恨惡吹角者卻倚靠虛假' (but the one who hates those who strike hands trusts in falsehood). The Hebrew 'תֹקְעִים' means 'those who strike hands' (as in a pledge/guarantee), not '吹角者' (trumpeters). The Chinese mistranslates 'תֹקְעִים' as '吹角者' (horn-blower), which changes the meaning. The correct sense is 'one who hates those who pledge/guarantee (by striking hands) trusts [in them]' or similar, not 'hates trumpeters'."
PRO,12,2,"mistranslation: The Hebrew 'טוֹב יָפִיק רָצוֹן מֵיְהוָה' means 'A good man obtains favor from the LORD' (or 'Good [man] obtains favor from the LORD'), but the Chinese renders it as '耶和華所喜悅的' ('what the LORD delights in'), shifting the subject from the good man to the LORD's favor. Additionally, 'וְאִישׁ מְזִמּוֹת יַרְשִׁיעַ' means 'but a man of wicked devices He (the LORD) condemns' (or 'a man of schemes He condemns'), but the Chinese says '比圖謀詭計的人更為正直' ('is more upright than a man of schemes'), which changes the meaning: the Hebrew contrasts the good man's favor with the wicked man's condemnation, not compares uprightness. The verb 'יַרְשִׁיעַ' (condemn/declare wicked) is mistranslated as a comparative adjective, and the subject/object relationship is altered."
PRO,12,16,"mistranslation: The Hebrew 'וְכֹסֶה קָלוֹן עָרוּם' means 'but a prudent man covers shame' (or 'one who covers shame is prudent'), i.e., the wise person conceals dishonor. The Chinese renders it as '而他赤裸的羞辱卻被遮蓋' ('but his naked shame is covered'), which reverses the subject and object: it makes the shame the subject being covered, rather than the prudent person covering shame. This changes who is doing what to whom."
PRO,13,10,"mistranslation: The Hebrew 'רַק בְּזָדוֹן יִתֵּן מַצָּה' means 'Only by pride comes contention/strife' (literally 'only with insolence he gives contention'), but the Chinese renders '唯有以驕傲獻上無酵餅' ('only with pride offers unleavened bread'), mistranslating 'מַצָּה' (contention/strife) as '無酵餅' (unleavened bread) and changing the verb 'יִתֵּן' (gives) to '獻上' (offers). This alters the meaning of the verse.; mistranslation: The second clause 'וְאֶת נוֹעָצִים חָכְמָה' means 'but with the well-advised is wisdom' (i.e., wisdom is with those who take counsel), but the Chinese '並以謀略為智慧' ('and takes counsel as wisdom') changes the relationship, making counsel equivalent to wisdom rather than stating that wisdom is found among counselors."
PRO,13,16,"mistranslation: The Hebrew 'עָרוּם' means 'shrewd/prudent/crafty', not '赤裸' (naked). The Chinese mistranslates the subject as '赤裸的人' (naked people) instead of 'prudent/shrewd person'."
PRO,14,14,"mistranslation: The Hebrew 'סוּג לֵב' means 'one who turns away from the heart' or 'a backslider in heart' (i.e., a person whose heart is perverse/wayward), but the Chinese renders it as '使心滿足' (causes the heart to be satisfied), which misidentifies the subject and meaning. The verse contrasts the 'backslider in heart' who is filled from his own ways with the 'good man' who is filled from what is above him (or from himself, depending on interpretation). The Chinese translation incorrectly makes the subject 'he' (the backslider) and the object 'heart' satisfied, rather than the backslider being filled from his own ways.; mistranslation: The Hebrew 'וּמֵעָלָיו אִישׁ טוֹב' literally means 'and from upon him (or from above him) a good man' — i.e., a good man is filled from what is above him (or from himself, i.e., from his own good heart). The Chinese '從他的腹中，善人必賜予' renders 'from his belly, a good man will give' — this changes the meaning: the Hebrew says the good man is filled (satisfied) from what is above/upon him, not that he gives from his belly. The verb 'יִשְׂבַּע' (will be satisfied) applies to both clauses, but the Chinese adds '必賜予' (will give), which is not in the Hebrew and changes the claim."
PRO,15,17,"mistranslation: The Hebrew 'אֲרֻחַת יָרָק' means 'a meal of vegetables' (or 'a dish of herbs'), not '青草的飲食' (grass/vegetation food). 'יָרָק' is vegetables/herbs, not grass. Also 'מִשּׁוֹר אָבוּס' means 'than a fatted ox' (a stall-fed ox), not '有牛' (having an ox). The Chinese rendering loses the specific contrast between a simple vegetable meal and a fatted ox, and adds '有' (having) which is not in the Hebrew."
PRO,17,7,"mistranslation: The Hebrew 'שְׂפַת יֶתֶר' means 'excellent/lofty speech' or 'arrogant speech' (literally 'lip of excess/surplus'), not '過多的嘴唇' (excessive lips). The Chinese rendering changes the meaning from a quality of speech to a physical quantity of lips.; mistranslation: The Hebrew 'לְנָדִיב' means 'to a noble/generous person' (from the root נדב, meaning noble, willing, princely), not '高傲人' (haughty/proud person). This swaps the subject from a noble person to a proud person, changing the verse's claim."
PRO,18,17,"mistranslation: The Hebrew 'וַחֲקָרוֹ' means 'and searches him' (i.e., the neighbor examines/probes the righteous person's case), but the Chinese renders it as '前來見弟兄' ('comes to see the brother'), which omits the concept of searching/examining and changes the action. The Hebrew has the neighbor coming and searching, not merely coming to see."
PRO,18,18,"mistranslation: The Hebrew 'מִדְיָנִים' (midyanim) means 'strife/contention' (plural of midyan), not 'Midianites' (people of Midian). The Chinese renders it as '米甸人' (Midianites), which is a different meaning. The verse is about the lot causing strife to cease, not about the Midianite people."
PRO,18,23,"mistranslation: Hebrew 'רָשׁ' means 'poor man', but Chinese renders it as '惡人' (wicked man), changing the subject."
PRO,19,6,"mistranslation: Hebrew 'נָדִיב' means 'generous/noble person', not '君王' (king). The Chinese renders it as 'king', which changes the referent from a generous person to a monarch.; mistranslation: Hebrew 'וְכָל הָרֵעַ' means 'and every friend/companion' (from רֵעַ, friend), not '一切弟兄' (all brothers). The Chinese substitutes 'brothers' for 'friends/companions', altering the relationship described.; mistranslation: Hebrew 'לְאִישׁ מַתָּן' means 'to a man of gifts' (i.e., a briber or gift-giver), not '那送禮物的人' (the one who gives gifts). The Chinese rendering is close but the phrase 'אִישׁ מַתָּן' specifically refers to a person who gives gifts/bribes, and the Chinese '那送禮物的人' is acceptable, but the main issue is the first two changes."
PRO,20,30,"mistranslation: Hebrew 'תמריק' (from מרק, 'to cleanse/purge') is rendered as '驅散' (disperse/drive away), which changes the meaning from cleansing/purging to scattering. Also 'בְּרָע' means 'evil' (with preposition 'in/with'), but the Chinese '邪惡' is acceptable as object; however the verb meaning shift is substantive."
PRO,21,12,"mistranslation: The Hebrew 'מַשְׂכִּיל צַדִּיק לְבֵית רָשָׁע' means 'The righteous one considers/understands the house of the wicked' (i.e., the righteous discerns/observes the wicked's household), but the Chinese adds '留心看顧' (carefully looks after/attends to), implying care or provision, which is not in the Hebrew. The verb 'מַשְׂכִּיל' (Hiphil of שׂכל) means 'to give insight, to act wisely, to consider'—not 'to look after' in a caring sense. This changes the meaning from discernment/observation to active care.; mistranslation: The second clause 'מְסַלֵּף רְשָׁעִים לָרָע' means 'but the wicked one perverts/overthrows [the righteous] to evil' (i.e., the wicked leads the righteous into evil), but the Chinese renders '但惡人反被惡人敗壞' ('but the wicked are instead corrupted by the wicked'), which reverses the subject and object. The Hebrew subject is 'רְשָׁעִים' (wicked, plural) acting on something (likely the righteous, implied), not the wicked being acted upon. The Chinese makes the wicked the recipients of corruption, which is the opposite of the Hebrew's meaning."
PRO,21,18,"mistranslation: The Hebrew 'כֹּפֶר לַצַּדִּיק רָשָׁע' means 'a ransom for the righteous is the wicked' (i.e., the wicked serves as a ransom/substitute for the righteous), not 'the wicked compensates the righteous' (惡人賠償義人). The Chinese rendering changes the meaning: it implies the wicked pays/recompenses the righteous, whereas the Hebrew states the wicked is the ransom (substitute) for the righteous. Additionally, the second clause 'וְתַחַת יְשָׁרִים בּוֹגֵד' means 'and in place of the upright, the treacherous' (i.e., the treacherous takes the place of the upright), but the Chinese '卻背棄正直人' ('but betrays the upright') adds the concept of betrayal/abandonment not present in the Hebrew, which only states substitution/position."
PRO,22,20,"mistranslation: Hebrew 'שלשום' (shilshom) means 'three days ago' or 'formerly' (a time adverb), not 'three things' (三件事). The Chinese renders it as '三件事' (three things), which is a mistranslation of the word. The correct sense is 'Have I not written to you formerly/three days ago...'."
PRO,22,24,"mistranslation: The Hebrew 'בַּעַל אָף' means 'a man of wrath' or 'an angry person' (literally 'master of anger'), not '主人的氣' (the master's anger). The Chinese rendering changes the subject from a person to an abstract quality of a master, altering the meaning."
PRO,23,4,"mistranslation: The Hebrew 'אַל תִּיגַע לְהַעֲשִׁיר' means 'Do not toil to become rich' (the subject is the addressee, not a third party). The Chinese '不要憑你的智慧使他富足' incorrectly renders it as 'Do not make him rich by your wisdom', changing the subject/object and adding '憑你的智慧' (by your wisdom) which corresponds to 'מִבִּינָתְךָ' but misplaces it, and '使他富足' (make him rich) misreads the infinitive 'לְהַעֲשִׁיר' as causative with an object. The correct sense is 'Do not weary yourself to gain wealth; cease from your own understanding.'"
PRO,23,23,"mistranslation: The Hebrew 'אֱמֶת' means 'truth' (or 'faithfulness'), not '誠實' (honesty). While related, 'truth' is the primary meaning here. More importantly, the Hebrew 'חָכְמָה' (wisdom) is rendered as '智慧' twice, but the second occurrence should be 'בִּינָה' (understanding/discernment), which is translated as '智慧' again instead of '悟性' or '聰明'. This is a mistranslation of the third item in the list."
PRO,23,31,"omission: The Hebrew clause 'יִתְהַלֵּךְ בְּמֵישָׁרִים' (it goes down smoothly) is omitted in the Chinese translation. The Chinese ends with '流下順暢' which corresponds to 'יִתְהַלֵּךְ בְּמֵישָׁרִים'? Actually, '流下順暢' is present, but the Hebrew has 'יִתְהַלֵּךְ בְּמֵישָׁרִים' meaning 'it goes down smoothly' – the Chinese '流下順暢' captures that. However, the Hebrew also has 'כִּֽי יִתֵּ֣ן בכיס עֵינ֑וֹ' (when it gives its color in the cup) – the Chinese '在杯中閃爍' is a reasonable rendering. The issue is that the Chinese omits the initial 'אַל תֵּ֥רֶא יַיִן' (Do not look at wine) – but the Chinese has '不要看那變紅的酒' which includes that. Actually, the Chinese seems to cover all parts. Let me re-evaluate: The Hebrew has three clauses: (1) 'אַל תֵּ֥רֶא יַיִן' (Do not look at wine), (2) 'כִּ֪י יִתְאַ֫דָּ֥ם' (when it reddens), (3) 'כִּֽי יִתֵּ֣ן בכיס עֵינ֑וֹ' (when it gives its color in the cup), (4) 'יִ֝תְהַלֵּ֗ךְ בְּמֵישָׁרִֽים' (it goes down smoothly). The Chinese: '不要看那變紅的酒' = Do not look at the reddening wine (covers 1 and 2), '在杯中閃爍' = sparkling in the cup (covers 3, though '閃爍' is not exactly 'gives its color' but acceptable), '流下順暢' = flows down smoothly (covers 4). So no omission. However, the Hebrew 'יִתְאַדָּם' is a verb meaning 'it reddens' – the Chinese '變紅' is correct. The issue might be that the Chinese adds '那' (that) which is fine. Actually, the translation seems complete. But wait – the Hebrew has 'כִּֽי יִתֵּ֣ן בכיס עֵינ֑וֹ' – 'when it gives its color in the cup' – the Chinese '在杯中閃爍' means 'sparkles in the cup' – that's a slight change but not a factual error. The main potential issue is that the Chinese says '流下順暢' which is fine. I think it's OK. But let me check if there's a negation issue – 'אַל תֵּרֶא' is 'do not look' – Chinese '不要看' is correct. So verdict should be OK. However, I flagged because I initially thought there was an omission, but re-reading, it's complete. Let me set verdict to OK."
PRO,24,15,"mistranslation: The Hebrew says 'Do not lie in wait, O wicked one, against the dwelling of the righteous; do not destroy his resting place.' The Chinese renders 'רָשָׁע' (wicked one) as '惡人' (evil person) but places it as the object of the attack ('埋伏攻擊惡人' = 'ambush and attack the evil person'), reversing the roles. In Hebrew, the wicked is the subject who is warned not to ambush the righteous's dwelling, not the target. This changes who is doing what to whom."
PRO,25,14,"mistranslation: The Hebrew 'נְשִׂיאִים' means 'clouds' (or 'vapors'), not '元帥' (military commander/general). This is a significant mistranslation that changes the meaning of the verse."
PRO,27,16,"mistranslation: The Hebrew 'צֹפְנֶיהָ צָפַן רוּחַ' means 'He who guards her guards the wind' (or 'He who hides her hides the wind'), referring to guarding wisdom (from context of Proverbs 27:16). The Chinese '祂以靈隱藏其陰處' renders 'רוּחַ' as '靈' (spirit) and adds '其陰處' (her hidden place), which is not in the Hebrew. The subject/object relationship is altered: Hebrew has 'her guards' (צֹפְנֶיהָ) as subject, but Chinese makes God the subject hiding 'her' (wisdom). Also 'וְשֶׁמֶן יְמִינוֹ יִקְרָא' means 'and oil of his right hand calls' (i.e., it proclaims itself), but Chinese '以油膏抹其右邊' changes to 'anoints her right side', adding '膏抹' (anoint) and misassigning the action."
PRO,27,24,"mistranslation: The Hebrew 'וְאִם נֵזֶר לְדוֹר דור' is rendered as '冠冕也不及於世代' (crown does not reach the generation), but the Hebrew means 'and if a crown (endures) to generation after generation' or 'and a crown for generation after generation' — the Chinese adds '不及' (does not reach) which is not in the Hebrew, changing the meaning from a conditional/affirmation to a negation."
PRO,28,8,"mistranslation: The Hebrew phrase לְחוֹנֵן דַּלִּים means 'for the one who is gracious to the poor' (i.e., the one who gives to the poor), but the Chinese renders it as '剝削貧寒人的' ('exploiting the poor'), which reverses the meaning. The Hebrew verb חָנַן means 'to be gracious/show favor', not 'to exploit'."
PRO,28,25,"mistranslation: The Hebrew 'רְחַב נֶפֶשׁ' means 'broad of soul' i.e. arrogant/proud, not '心胸寬闊' (broad-minded/forgiving). The verse says a proud person stirs up strife, but the Chinese says a broad-minded person can avoid strife, reversing the meaning."
PRO,30,4,"mistranslation: Hebrew 'מַה שְּׁמוֹ וּמַה שֶּׁם בְּנוֹ כִּי תֵדָע' means 'What is his name, and what is his son's name, if you know?' The Chinese '你豈不知道？' reverses the conditional into a rhetorical question implying 'Do you not know?', changing the meaning from 'if you know' to 'surely you know'."
PRO,31,4,"mistranslation: The Hebrew 'אַל לַמְלָכִים לְמוֹאֵל' is an address to kings ('Do not, O kings'), not a proper name '勒母利啊' (Lemuel). The Hebrew text here does not contain the name Lemuel; it is a warning to kings. The Chinese adds '勒母利啊' which is an addition not present in the Hebrew.; mistranslation: The Hebrew 'וּלְרוֹזְנִים אוֹ שֵׁכָר' means 'and to rulers, [do not desire] strong drink' (i.e., 'nor for rulers to crave strong drink'). The Chinese renders it as '掌權者也不宜問：「烈酒在哪裡？」' which adds the interrogative 'where is it?' ('在哪裡') not present in the Hebrew. The Hebrew simply says 'or strong drink' as an object of prohibition, not a question."
ECC,4,3,addition: The Hebrew text does not mention '伊甸' (Eden); it says '那未曾存在的人' (the one who has not yet existed). The Chinese adds a place name not present in the Hebrew.
ECC,4,13,"mistranslation: Hebrew יֶלֶד means 'youth/young man' (singular masculine), not '兒女' (children, plural/generic). The Chinese renders it as plural 'children' rather than a singular 'youth/young man'."
ECC,5,11,"mistranslation: The Hebrew 'כִּשְׁרוֹן' means 'advantage' or 'profit', not '公平' (fairness/justice). The Chinese renders 'what advantage is there to its owner' as 'what fairness is there to the owner', changing the meaning.; mistranslation: The Hebrew 'ראית עֵינָיו' is 'the seeing of his eyes' (i.e., the owner's enjoyment of seeing it), but the Chinese '除了觀看眼之外' awkwardly renders it as 'besides the seeing eye', which is unclear and slightly alters the sense, though the core idea of 'seeing' is retained."
ECC,5,16,"mistranslation: Hebrew 'כָּל עֻמַּת שֶׁבָּא כֵּן יֵלֵךְ' means 'just as he came, so he will go' (referring to the same person's coming and going), but the Chinese renders it as '眾鄰舍都如此來去' ('all neighbors come and go like this'), introducing 'neighbors' (眾鄰舍) not in the Hebrew and changing the subject from the individual to others."
ECC,7,27,"mistranslation: The Hebrew 'חֶשְׁבּוֹן' (cheshbon) means 'account' or 'reckoning', not the place name '希實本' (Heshbon). The Chinese renders it as a proper noun place name, which is a mistranslation."
ECC,7,28,"mistranslation: The Hebrew 'וְאִשָּׁה בְכָל אֵלֶּה לֹא מָצָאתִי' means 'but a woman among all these I have not found' — i.e., among the thousand, no woman was found. The Chinese renders '但一切之中的妻子卻未曾找到' ('but the wife among all these was not found'), which introduces '妻子' (wife) instead of 'woman' (אִשָּׁה), and the phrase '一切之中的妻子' could be misread as 'the wife among all things' rather than 'a woman among all these [people]'. This changes the meaning from 'no woman found among the thousand' to 'the wife not found among all', which is a substantive shift."
ECC,10,3,"mistranslation: The Hebrew 'וְאָמַר לַכֹּל סָכָל הוּא' means 'and he says to everyone, "
ECC,12,11,"mistranslation: Hebrew בַּעֲלֵי אֲסֻפּוֹת means 'masters of collections' (i.e., collections of sayings), not '主人在會集中' ('the master in the assembly'). The Chinese adds '主人' (master) and '會集' (assembly) which are not in the Hebrew; the phrase refers to the sayings being like nails driven by the masters of collections (or 'the masters of assemblies' as a possible reading, but '主人' is an unwarranted addition and '會集' misrenders אֲסֻפּוֹת as 'assembly' rather than 'collections')."
SNG,1,7,"mistranslation: The Hebrew 'שֶׁאָהֲבָה נַפְשִׁי' is a relative clause meaning 'whom my soul loves' (referring to the beloved), but the Chinese renders it as '我心所愛的' which is acceptable. However, the final clause 'שַׁלָּמָה אֶהְיֶה כְּעֹטְיָה עַל עֶדְרֵי חֲבֵרֶיךָ' is mistranslated: 'כְּעֹטְיָה' means 'like one who is veiled/wrapped' (a veiled woman, often interpreted as a mourner or one in disguise), not '歇息的女子' (a resting woman). The Chinese adds '歇息' (resting) which is not in the Hebrew, and omits the sense of being veiled/wrapped. The phrase 'עַל עֶדְרֵי חֲבֵרֶיךָ' means 'beside the flocks of your companions', which the Chinese renders as '在同伴羊群旁' which is acceptable, but the overall meaning of the final question is altered: the Hebrew asks 'why should I be like a veiled woman beside the flocks of your companions?' whereas the Chinese asks 'how should I be like a resting woman beside the flocks of companions?' This changes the nuance and adds the concept of resting."
SNG,2,7,addition: The Chinese adds '或指著母鹿' (or by the doe) which is not present in the Hebrew. The Hebrew only mentions 'בִּצְבָאוֹת' (by the hosts/armies) and 'בְּאַיְלוֹת הַשָּׂדֶה' (by the does of the field). The phrase '母鹿' alone is an addition not in the source.
SNG,4,12,"mistranslation: The Hebrew 'גַּל נָעוּל' means 'a locked garden' (or 'an enclosed garden'), but the Chinese renders 'גַּל' as '波浪' (wave), which is a mistranslation. The word 'גַּל' here is a variant of 'גַּן' (garden), not 'wave'."
ISA,1,8,"mistranslation: The Hebrew 'כִּמְלוּנָ֥ה בְמִקְשָׁ֖ה' means 'like a hut in a cucumber field' (מִקְשָׁה = cucumber field/garden). The Chinese renders 'בְמִקְשָׁה' as '錘子中的' (in a hammer), which is a mistranslation of the noun. 'מִקְשָׁה' is not 'hammer' (which would be מַקֶּבֶת or similar), but a cucumber field. This changes the meaning of the simile."
ISA,1,18,"mistranslation: The Hebrew 'כַּשָּׁנִים' (like scarlet/crimson) is rendered as '朱紅線' (scarlet thread/line), which adds '線' (thread) not present in the Hebrew; the Hebrew simply says 'like scarlet' (a color/dye), not specifically a thread. This changes the imagery slightly but substantively adds a concept."
ISA,1,30,"name_swap: The Hebrew 'כְּאֵלָה' means 'like a terebinth (oak) tree', not '以拉人' (Ela people). The Chinese renders it as a people group, which is a mistranslation of the common noun 'אֵלָה' (terebinth/oak)."
ISA,1,31,"mistranslation: Hebrew 'הֶחָסֹן' (the strong one) is rendered as '蘆葦花' (reed flower), which is not the meaning; 'הֶחָסֹן' refers to a strong/powerful entity, not a reed flower. This changes the subject of the verse."
ISA,2,1,"mistranslation: The Hebrew 'בֶּן אָמוֹץ' means 'son of Amoz', but the Chinese renders it as '亞摩斯城' (the city of Amoz), adding '城' (city) which is not in the Hebrew and changes the meaning from a person's name to a place."
ISA,2,21,"mistranslation: Hebrew וּבִסְעִפֵי הַסְּלָעִים means 'in the clefts of the rocks' (סְעִפִים = clefts/fissures), but Chinese renders it as '磐石的樹梢' (treetops of the rocks), which is a mistranslation — '樹梢' (treetop) has no basis in the Hebrew and changes the location."
ISA,3,14,"omission: The Hebrew 'עִם זִקְנֵי עַמּוֹ וְשָׂרָיו' means 'with the elders of his people and his officials' — the Chinese omits 'elders of his people' (百姓的長老) and only mentions 'his people and officials' (他的百姓和官長), dropping the specific reference to the elders."
ISA,7,10,"addition: The Chinese adds '你聽啊！' ('Listen!') which has no basis in the Hebrew text. The Hebrew only says 'And the LORD again spoke to Ahaz, saying' — the content of the speech is not included in this verse."
ISA,7,21,"mistranslation: The Hebrew 'עֶגְלַת בָּקָר' means 'a heifer of cattle' (a young cow), not '一隻母牛' (one cow). The term 'עֶגְלַת' specifically denotes a young female calf, not a general cow. Also, 'וּשְׁתֵּי צֹאן' means 'two sheep' (two individual animals), not '兩群羊' (two flocks of sheep). The Chinese mistranslates the number and type of animals."
ISA,7,23,"mistranslation: The Hebrew phrase 'לַשָּׁמִיר וְלַשַּׁיִת' means 'for briers and thorns' (i.e., the place will become briers and thorns), but the Chinese renders it as '歸於瑪珥石和荊棘' ('belongs to Maershí and thorns'), introducing an unexplained proper name '瑪珥石' (Maershí) that has no basis in the Hebrew. 'שָּׁמִיר' is 'briers/thistles', not a proper name."
ISA,8,3,"name_swap: The Hebrew name is מַהֵר שָׁלָל חָשׁ בַּז (Maher-shalal-hash-baz), meaning 'quick to the plunder, swift to the spoil.' The Chinese renders it as '瑪黑爾沙拉巴撒別西卜' which ends with '別西卜' (Beelzebub), a different name entirely. The correct transliteration should be something like '瑪黑珥沙拉勒哈施罷斯' or similar, not '別西卜' (Beelzebub). This is a substantive name error."
ISA,9,1,"mistranslation: The Hebrew 'לֹא מוּעָף לַאֲשֶׁר מוּצָק לָהּ' means 'there is no gloom for her who was in distress' (i.e., the former distress is not permanent; darkness will be lifted). The Chinese '那受苦楚的不致於昏暗' renders it as 'the one suffering will not be darkened,' which reverses the sense: the Hebrew says the gloom is not for the one already in distress (i.e., relief comes), whereas the Chinese implies the sufferer will not experience darkness, which is a different claim. The Hebrew subject is the gloom/darkness, not the sufferer.; name_swap: The Hebrew 'עֵבֶר הַיַּרְדֵּן' means 'beyond the Jordan' (trans-Jordan). The Chinese renders it as '以巴衛' (a transliteration that does not match any Hebrew name here; likely a corruption or misreading of 'עֵבֶר' as a place name). This introduces a non-existent name and drops the meaning 'beyond the Jordan.'"
ISA,9,5,"mistranslation: The Hebrew phrase 'כָל סְאוֹן סֹאֵן בְּרַעַשׁ' refers to 'every boot of the booted warrior in the tumult' (i.e., the noise of battle), not '一切爭戰必因地震而起' ('all wars will arise because of earthquakes'). The Chinese adds the concept of earthquakes ('地震') and changes the meaning from the noise/tumult of battle to a cause of war, which is not in the Hebrew."
