book,chapter,verse,issues
PRO,25,27,"mistranslation: The Hebrew 'וְחֵקֶר כְּבֹדָם כָּבוֹד' means 'and searching out their glory is glory' (i.e., seeking the honor/glory of others is honorable). The Vietnamese 'tìm cách tự huyễn hoặc mình lại gây tổn hại' means 'seeking to delude oneself causes harm', which is a different concept—it introduces self-deception and harm not present in the Hebrew, and omits the idea of glory/honor as the object and result."
PRO,26,10,"mistranslation: The Hebrew 'רַב מְחוֹלֵל כֹּל' means 'one who hires a fool is like one who hires passersby' — the subject is 'one who hires' (שׂוֹכֵר), not 'a wise/skillful person' (Người khôn khéo). The Vietnamese adds 'Người khôn khéo' (a wise/skillful person) which is not in the Hebrew, and mistranslates 'מְחוֹלֵל' (causes/incites) as 'khiến cho mọi người đều sai lầm' (causes everyone to err), whereas the Hebrew says 'one who hires a fool' (שׂוֹכֵר כְּסִיל) — the first clause is about hiring a fool, not causing error. The verse's claim is altered: the Hebrew contrasts hiring a fool with hiring passersby, but the Vietnamese introduces a different subject and action."
PRO,27,24,"mistranslation: The Hebrew 'וְאִם נֵזֶר לְדוֹר דור' literally means 'and if a crown (endures) to generation of generation' — i.e., 'and does a crown endure to all generations?' The Vietnamese renders 'triều miện' (crown) but adds 'há sẽ còn đến đời đời sao?' which introduces a rhetorical question with 'đời đời' (forever) and 'há' (surely not), changing the nuance. More critically, the Hebrew 'נֵזֶר' is 'crown' (a symbol of honor/royalty), but the Vietnamese 'triều miện' is acceptable. However, the phrase 'וְאִם' ('and if') is rendered as 'há' (a rhetorical question particle), which is an addition not in the Hebrew, and the verb 'còn' (remain) is added, altering the sense from a conditional 'if a crown (endures) to generation of generation' to a rhetorical question about eternity. The Hebrew does not have an interrogative particle; it is a conditional clause. This changes the meaning from a statement about the transience of wealth and the conditional endurance of a crown to a rhetorical question, which is a substantive shift."
PRO,30,1,"mistranslation: The Hebrew 'נְאֻם הַגֶּבֶר' means 'the oracle/utterance of the man' (i.e., the man's own words), not 'Đức Giê-hô-va phán cho người' ('the LORD spoke to the man'). This adds a divine speaker not present in the Hebrew and changes the subject of the utterance."
PRO,30,31,"mistranslation: The Hebrew 'זַרְזִיר מָתְנַיִם' (zarzir motnayim) is a hapax legomenon, often understood as 'a strutting rooster' or 'a greyhound' (lit. 'girt of loins'), not 'a horse galloping' (ngựa phi nước đại). The Vietnamese adds 'phi nước đại' (galloping) which is not in the Hebrew and changes the animal from a rooster/greyhound to a horse."
PRO,31,4,"addition: The Hebrew text does not contain the name 'Lê-mu-ên' (Lemuel) in this verse; it begins with 'אַל לַמְלָכִים' ('Do not [give] to kings'). The Vietnamese adds 'Hỡi Lê-mu-ên' ('O Lemuel'), which is not present in the Hebrew and changes the addressee.; addition: The Hebrew has 'וּלְרוֹזְנִים אוֹ שֵׁכָר' ('and to rulers, or strong drink'), meaning rulers should not drink strong drink. The Vietnamese adds 'nói: "
ECC,1,2,"name_swap: The Hebrew text has 'Kohelet' (קֹהֶלֶת), the speaker, but the Vietnamese renders 'Đức Giê-hô-va' (the LORD/Yahweh), which is a different entity not present in the Hebrew."
ECC,4,14,"mistranslation: The Hebrew 'כִּי גַם בְּמַלְכוּתוֹ נוֹלַד רָשׁ' means 'for even in his kingdom he was born poor' (i.e., even while he reigned, he was born poor). The Vietnamese adds 'lại trở nên nghèo khó' ('became poor'), implying a change of state, whereas the Hebrew states he was born poor ('נולד רש' = 'was born poor'), not that he became poor. This changes the meaning from a condition at birth to a later development."
ECC,8,3,"mistranslation: The Hebrew 'אַל תִּבָּהֵל מִפָּנָיו תֵּלֵךְ' means 'Do not be dismayed by his face, go' (i.e., do not be afraid of him, proceed), but the Vietnamese renders it as 'Đừng vội vã rời khỏi trước mặt người' ('Do not hastily leave from before the person'), which changes the meaning: it adds 'vội vã' (hastily) and 'rời khỏi' (leave) instead of the Hebrew's 'be dismayed' and 'go' (continue/advance). This reverses the sense of the command."
ECC,9,4,"mistranslation: The Hebrew 'אֶל כָּל הַחַיִּים' means 'with all the living' (i.e., among/with all who are alive), but the Vietnamese 'liên kết với mọi người còn sống' adds 'liên kết' (connected/joined), which is not in the Hebrew. The Hebrew verb is 'יבחר' (yivchar, 'is chosen' or 'is joined' depending on reading), but the standard reading is 'who is joined to all the living' — the Vietnamese 'liên kết' is an acceptable rendering of 'joined', so this is not a clear error. However, the phrase 'mọi người' (all people) narrows 'all the living' (which includes animals) to humans, which is a slight shift. The main issue is the addition of 'liên kết' as a verb not explicitly present; the Hebrew has 'who is joined' (from the verb 'chabar' or 'bachar' depending on vocalization), so this is acceptable. The second clause is correct. The overall meaning is preserved, so this may be OK. But the first clause's 'liên kết' is a reasonable rendering of 'joined', so no flag. Actually, the Hebrew text as given has 'יבחר' which is likely a scribal variant of 'יחבר' (yechubar, 'is joined'), and the Vietnamese 'liên kết' matches that. So the translation is faithful. The only potential issue is 'mọi người' for 'all the living' — but in context, 'the living' refers to people, so it's acceptable. Verdict: OK."
ECC,10,3,"mistranslation: The Hebrew 'וְאָמַר לַכֹּל סָכָל הוּא' means 'and he says to everyone, ; mistranslation: I am a fool.; mistranslation: ' — reversing the subject/object. The Hebrew has 'he is a fool' (referring to others), not 'I am a fool' (referring to himself). This changes who is being called foolish."
ECC,10,15,"mistranslation: Hebrew 'תְּיַגְּעֶנּוּ' means 'wearies him' (singular object suffix referring to the fool), but Vietnamese 'làm cho mỗi người trong chúng mệt mỏi' means 'makes each of us weary' — the object is changed from singular 'him' to plural 'each of us', altering who is wearied."
ECC,12,8,"mistranslation: The Hebrew 'הֶבֶל' (hevel) means 'vanity' or 'futility', not 'flood' (hồng thủy). The Vietnamese translation incorrectly renders 'hevel' as 'hồng thủy' (flood), which changes the meaning of the verse entirely."
ECC,12,10,"mistranslation: The subject 'Kohelet' (קֹהֶלֶת) is rendered as 'Độc giả' (the reader), which is a different entity. The Hebrew says Kohelet sought to find delightful words; the Vietnamese says the reader sought them."
SNG,3,3,"addition: The Vietnamese adds 'các người ấy hỏi: ...' ('they asked: ...') which is not present in the Hebrew. The Hebrew only states 'they found me, the watchmen who go about the city; have you seen the one my soul loves?' — the question is addressed directly to the watchmen, not reported as a separate quotation introduced by 'they asked'."
SNG,3,9,"mistranslation: Hebrew 'אַפִּרְיוֹן' (appiryon) means 'palanquin' or 'carriage' (a portable couch/litter), not 'cỗ xe ngựa' (horse-drawn chariot/carriage). The Vietnamese adds 'ngựa' (horse) which is not in the Hebrew and changes the meaning from a palanquin to a horse-drawn vehicle."
ISA,3,12,"mistranslation: Hebrew 'מְעוֹלֵל' (me'olel) means 'a child/youth' (one who acts childishly or is young), but Vietnamese renders it as 'kẻ thiếu niên cai trị' ('a youth who rules'), which is acceptable. However, the clause 'נֹגְשָׂיו מְעוֹלֵל' is 'his oppressors are a child' — the Vietnamese 'kẻ hà hiếp là kẻ thiếu niên cai trị' adds 'cai trị' (rules) not in the Hebrew; the Hebrew says oppressors are a child, not that the child rules. This is an addition that changes the claim."
ISA,3,14,"mistranslation: The Hebrew verb בִּֽעַרְתֶּ֣ם (from בָּעַר) means 'you have burned' or 'you have consumed/devoured' (often used of fire or destruction), but the Vietnamese 'đã đốt phá' means 'have burned/destroyed', which is a plausible rendering. However, the Hebrew 'בִּֽעַרְתֶּם' in this context (with the vineyard) is often understood as 'you have consumed/devoured' (i.e., stripped bare, laid waste) rather than literally 'set on fire'. The Vietnamese 'đốt phá' specifically means 'burn and destroy', which adds the idea of fire that is not explicit in the Hebrew. This is a minor semantic addition, but it could lead a reader to think the text says 'burned' when the Hebrew simply says 'consumed/laid waste'. Given the instruction to flag only substantive differences, this is borderline. However, the more significant issue is the rendering of 'בִּֽעַרְתֶּם' as 'đốt phá' (burn) versus the Hebrew's broader sense of 'consume/devour'—this is a mistranslation that changes the specific action described."
ISA,7,2,"addition: The Hebrew text does not mention A-cha (Ahaz) by name; it says 'his heart and the heart of his people' (לְבָבוֹ וּלְבַב עַמּוֹ). The Vietnamese adds 'A-cha' as the subject, which is an addition not present in the Hebrew."
ISA,7,17,"omission: The Hebrew explicitly names the king of Assyria ('את מלך אשור' = 'the king of Assyria') as the agent brought upon them, but the Vietnamese omits 'vua A-si-ri' (the king of Assyria), saying only 'A-si-ri' (Assyria). This changes the claim from a specific king being brought to just the nation."
ISA,8,4,"addition: The Hebrew text does not mention 'Đức Giê-hô-va' (the LORD) as the subject; the subject is the child ('đứa trẻ') who will carry away the wealth. The Vietnamese adds 'Đức Giê-hô-va sẽ đem lấy' (the LORD will take away), which introduces an agent not present in the Hebrew and changes who performs the action."
ISA,8,6,"mistranslation: The Hebrew 'אֵת מֵי הַשִּׁלֹחַ' means 'the waters of Shiloah' (a place name, the pool of Siloam). The Vietnamese renders it as 'các nước Si-lô-ê' which could be read as 'the nations of Shiloah' (nước can mean both 'water' and 'country/nation'), introducing ambiguity or a wrong concept. The Hebrew has 'waters' (מֵי), not 'nations'."
ISA,10,8,"mistranslation: The Hebrew 'שָׂרַי יַחְדָּו מְלָכִים' means 'my princes are kings together' (or 'my officials are all kings'), referring to the speaker's own princes/officials. The Vietnamese 'Các quan trưởng của ta' correctly renders 'my princes', but the phrase 'há chẳng phải đều là vua sao?' adds a rhetorical question structure ('are they not all kings?') that is not in the Hebrew. The Hebrew is a declarative statement: 'my princes are kings together' (or 'my princes are all kings'). The Vietnamese turns it into a rhetorical question, which changes the assertion into a negation-based question, altering the meaning from a straightforward claim to a questioning of that claim. This is a substantive change in the verse's claim."
ISA,10,9,"name_swap: The Hebrew lists pairs: Carchemish with Calno, Arpad with Hamath, Damascus with Samaria. The Vietnamese reverses the order within each pair: 'Ca-nô không như Cạt-kê-mít' (Calno not like Carchemish) instead of 'Carchemish not like Calno', 'Ha-mát không như Aït-bát' (Hamath not like Arpad) instead of 'Arpad not like Hamath', 'Sa-ma-ri không như Đa-mách' (Samaria not like Damascus) instead of 'Damascus not like Samaria'. This swaps the subjects and objects of comparison, changing the meaning."
ISA,14,29,"mistranslation: The Hebrew 'כִּי נִשְׁבַּר שֵׁבֶט מַכֵּךְ' means 'for the rod of the one who strikes you is broken' (i.e., the oppressor's rod is broken), but the Vietnamese 'vì dù cây gậy đánh ngươi đã bị gãy' adds 'dù' (although) and shifts the meaning to 'even though the rod that strikes you is broken', which changes the causal/logical relationship. The Hebrew states the reason for not rejoicing is that the rod is broken, not a concession."
ISA,16,1,"mistranslation: The Hebrew 'כַר מֹשֵׁל אֶרֶץ' means 'a lamb for the ruler of the land' (or 'a ram/lamb to the ruler of the earth'), i.e., the lamb is the tribute/offering to the ruler. The Vietnamese places 'cho Đấng cai trị đất' ('for the ruler of the land') at the end, which could be read as the destination of the lamb, but the Hebrew order and syntax make 'מֹשֵׁל אֶרֶץ' the recipient of the lamb, not a separate clause. More critically, the Vietnamese omits the word 'מֹשֵׁל' (ruler) as a noun attached to 'כַר' (lamb) in a construct chain; it renders 'chiên con' (lamb) and then 'Đấng cai trị đất' (ruler of the land) as a separate phrase, which changes the meaning: the Hebrew says 'send a lamb of the ruler of the land' (i.e., a lamb belonging to/for the ruler), not 'send a lamb ... to the ruler.' The Vietnamese adds 'đi' (go) and reorders, making it 'send the lamb, from Sela in the wilderness, to the mountain of daughter Zion, for the ruler of the land,' which misplaces the recipient and could imply the lamb is sent to the ruler rather than being the ruler's tribute. This is a substantive mistranslation of the construct chain and the verse's claim."
ISA,16,5,"omission: The Hebrew phrase 'בֶּאֱמֶת' (in truth/faithfully) is missing from the Vietnamese translation. The verse states the one sitting on the throne will do so 'in truth' (b'emet), but the Vietnamese omits this, saying only 'sẽ xét đoán' (will judge) without the qualifier 'in truth'."
ISA,17,11,"mistranslation: The Hebrew 'תְּשַׂגְשֵׂגִי' means 'you cause to flourish' or 'you make thrive' (from the root שׂגשׂג, to grow luxuriantly), not 'rào đâm chồi' (you fence/sprout). The Vietnamese adds 'rào' (fence) which is not in the Hebrew and changes the meaning.; mistranslation: The Hebrew 'נֵד קָצִיר' means 'a heap of harvest' (i.e., a harvest heap), not 'mùa gặt bị tiêu tan' (the harvest is destroyed). The Vietnamese adds 'bị tiêu tan' (is destroyed) which is not present in the Hebrew; the Hebrew simply says 'a heap of harvest' in the day of grief and incurable pain."
ISA,18,6,"mistranslation: The Hebrew 'תֶּחֱרָף' (from חרף) means 'will winter' or 'will pass the winter', not 'sẽ đậu' (will perch). The Vietnamese renders both 'עָלָיו הָעַיִט' (birds will summer/lodge on it) and 'עָלָיו תֶּחֱרָף' (beasts will winter on it) as 'sẽ đậu' (will perch), losing the seasonal contrast (summer vs. winter) present in the Hebrew. The Hebrew explicitly contrasts summer (קיץ) and winter (חרף) activities, but the Vietnamese says 'suốt mùa hè' (all summer) for the birds and 'suốt mùa đông' (all winter) for the beasts, which is an addition of seasons not in the Hebrew text."
ISA,19,23,"name_swap: The Hebrew says the highway is from Egypt to Assyria (מִמִּצְרַיִם אַשּׁוּרָה), but the Vietnamese reverses it: 'từ A-si-ri đến Ai-cập' (from Assyria to Egypt)."
ISA,19,25,"mistranslation: The Hebrew says 'Phước cho dân ta Ê-díp-tô' (blessed be Egypt my people), but the Vietnamese renders 'dân ta A-si-ri' (my people Assyria), swapping Egypt for Assyria in the first clause. The Hebrew order is: Egypt (my people), Assyria (work of my hands), Israel (my inheritance). The Vietnamese incorrectly repeats Assyria for the first item."
ISA,21,8,"mistranslation: The Hebrew 'וַיִּקְרָ֖א אַרְיֵ֑ה' means 'And he called like a lion' (or 'he cried like a lion'), but the Vietnamese renders it as 'Một tiếng kêu như sư tử' ('A cry like a lion'), which changes the subject from a person calling to an impersonal sound, losing the active verb 'he called'."
ISA,22,24,"mistranslation: Hebrew 'כְּלֵי הָאַגָּנֹת' means 'bowls/cups' (vessels of basins), not 'đồ đựng bằng bạc' (silver vessels). The word 'אַגָּן' is a bowl or basin, not silver. Similarly, 'כְּלֵי הַנְּבָלִים' means 'jars/pitchers' (vessels of earthenware or jugs), not 'đồ đựng bằng đồng' (copper/bronze vessels). The Vietnamese translation incorrectly specifies materials (silver and copper) that are not in the Hebrew text, changing the meaning of the vessels described."
ISA,26,18,"mistranslation: Hebrew 'יְשׁוּעֹת בַּל נַעֲשֶׂה אֶרֶץ' means 'we have not accomplished deliverance for the earth' (or 'we have not brought salvation to the earth'), but Vietnamese 'sự cứu rỗi không làm nên trên đất' says 'salvation was not made on the earth', shifting the subject from 'we' (the speakers) to 'salvation' and losing the active sense of 'we have not accomplished'.; mistranslation: Hebrew 'וּבַל יִפְּלוּ יֹשְׁבֵי תֵבֵל' means 'and the inhabitants of the world will not fall' (i.e., they will not be brought down/defeated), but Vietnamese 'dân cư thế gian cũng chẳng được sinh ra' says 'the inhabitants of the world were not born', which is a different claim—'fall' (יפלו) is mistranslated as 'born' (sinh ra)."
ISA,27,4,"mistranslation: The Hebrew 'מִי יִתְּנֵנִי' is an optative expression meaning 'Who will give me...?' i.e., 'O that I had...' (a wish). The Vietnamese 'ai sẽ khiến ta gặp' ('who will cause me to meet') changes the meaning from a wish for something to a question about who will cause an encounter, altering the sense of the verse."
ISA,28,28,"mistranslation: The Hebrew 'וְהָמַם גִּלְגַּל עֶגְלָתוֹ וּפָרָשָׁיו לֹא יְדֻקֶּנּוּ' describes the cartwheel and its horses (or horsemen) not crushing the grain; the Vietnamese renders 'bánh xe hay chân ngựa' (cartwheel or horse's feet), which adds 'hay chân ngựa' (or horse's feet) not present in the Hebrew, and omits the concept of the cart's horses/horsemen (פָּרָשָׁיו) being part of the threshing apparatus. The Hebrew says the wheel of his cart and its horses do not crush it, not 'wheel or horse's feet'."
ISA,30,24,"mistranslation: Hebrew 'בְּלִיל חָמִיץ' means 'salted/fermented fodder' (a mixture of grain and herbs), not 'lúa mì' (wheat). The Vietnamese adds 'lúa mì' which is not in the Hebrew.; mistranslation: Hebrew 'בָּרַחַת' means 'with a shovel' (winnowing fork), not 'cối xay' (millstone). The Vietnamese mistranslates the instrument.; mistranslation: Hebrew 'בַּמִּזְרֶה' means 'with a winnowing fork', not 'cái rổ' (basket). The Vietnamese mistranslates the instrument."
ISA,32,3,"mistranslation: The Hebrew verb תִשְׁעֶינָה (from שׁעה) means 'look/gaze' or 'behold', not 'be dim/dark'. The Vietnamese 'mờ tối' (dim/dark) is an incorrect rendering; the clause should convey that the eyes of seers will not look/gaze (or will not be closed/veiled), not that they will not be dim."
ISA,32,13,"omission: The Hebrew text does not contain the phrase 'đều bị bỏ hoang' (all are abandoned/desolate). The clause 'כִּי עַל כָּל בָּתֵּי מָשׂוֹשׂ קִרְיָה עַלִּיזָה' means 'for upon all the houses of joy, the jubilant city' — it describes the joyful houses and the jubilant city as the location where thorns come up, not that they are abandoned. The Vietnamese adds a concept of abandonment/desolation that is not present in the Hebrew."
ISA,36,19,"mistranslation: The Hebrew text asks about the gods of Hamath, Arpad, and Sepharvaim, and asks whether they delivered Samaria from the king's hand. The Vietnamese rendering incorrectly adds 'Các thần của Sa-ma-ri' (the gods of Samaria) — Samaria is not in the Hebrew as a possessor of gods here; it is the object of deliverance. This changes the meaning by attributing gods to Samaria, which is not in the source text."
ISA,37,2,"name_swap: The Hebrew says Hezekiah (וַיִּשְׁלַח, implied subject from context is Hezekiah) sent Eliakim, Shebna, and the elders to Isaiah. The Vietnamese says 'A-mốt sai' (Amoz sent), which is a name swap — Amoz is the father of Isaiah, not the sender. The subject of the verb is Hezekiah, not Amoz."
ISA,37,8,"mistranslation: The Hebrew says the king of Assyria had heard that he (the king) had departed from Lachish (כִּי שָׁמַע כִּי נָסַע מִלָּכִישׁ). The Vietnamese says 'Líp-na đã bỏ La-ki' (Libnah had abandoned Lachish), which makes Libnah the subject of the departure, whereas the Hebrew subject is the king of Assyria departing from Lachish. This changes who is doing what."
ISA,37,13,"mistranslation: The Hebrew lists only three entities: the king of Hamath, the king of Arpad, and the king of the city of Sepharvaim (Hena and Ivvah are named as the gods of Sepharvaim, not as separate kings/cities). The Vietnamese adds 'Hê-ma và A-na' as additional kings/cities, which is not in the Hebrew. The Hebrew 'הֵנַע וְעִוָּה' (Hena and Ivvah) are the gods of Sepharvaim, not separate kings or cities to be asked about."
ISA,38,10,"mistranslation: Hebrew 'בִּדְמִי יָמַי' means 'in the quiet/cessation of my days' (i.e., in the prime/quiet of my life), but Vietnamese renders 'Trong yên lặng đời tôi' which is acceptable; however, the key issue is 'פֻּקַּדְתִּי' — Hebrew is a Niphal perfect meaning 'I have been visited/accounted' (i.e., 'I am deprived/visited upon'), but Vietnamese 'bị lấy đi mất' means 'was taken away', which changes the sense from being 'visited/accounted' (deprived) to 'taken away', altering the meaning of the clause."
ISA,38,13,"mistranslation: The Hebrew 'שִׁוִּיתִי' (I set/placed) is rendered as 'Tôi nín lặng' (I was silent), which is not the meaning of the verb; the Hebrew does not mention silence here.; mistranslation: The Hebrew 'כֵּן יְשַׁבֵּר כָּל עַצְמוֹתָי' means 'so He breaks all my bones' (with 'כֵּן' = 'so/thus'), but the Vietnamese 'như thể Ngài bẻ gãy mọi xương tôi như sư tử vậy' adds 'như sư tử' (like a lion) and reorders the simile, making it seem the breaking is like a lion's action, whereas the Hebrew compares the 'setting' (or the state) to a lion, not the breaking.; addition: The Vietnamese adds 'nín lặng' (silent) which has no basis in the Hebrew text."
ISA,38,21,"mistranslation: Hebrew 'dəvelət tə'enim' means 'a cake of figs' (a pressed fig cake), not 'miếng vải gai' (a piece of linen cloth). This changes the substance applied to the boil."
ISA,40,2,"mistranslation: Hebrew 'כִּי מָֽלְאָה צְבָאָהּ' means 'her warfare is completed' or 'her time of service is fulfilled' (referring to the period of exile/service being complete), not 'Chiến tranh của nó đã chấm dứt' ('her war has ended'). The Hebrew word צָבָא here means 'warfare/service/appointed time' (as in Job 7:1, Isaiah 40:2), not 'war' in the sense of armed conflict. The Vietnamese rendering changes the meaning from the completion of her appointed service to the cessation of war."
ISA,40,19,"mistranslation: The Hebrew 'חָרָשׁ' (charash) means 'craftsman/artisan' (often metalworker), not specifically 'thợ mộc' (woodworker/carpenter). The verse describes an idol cast by a craftsman, not a wooden object made by a carpenter."
ISA,41,3,"mistranslation: The Hebrew 'יִרְדְּפֵם יַעֲבוֹר שָׁלוֹם' means 'He pursues them, he passes over in peace' (subject is 'he' = the servant/righteous one, object 'them' = enemies). The Vietnamese 'Người đuổi theo chúng, đi qua bình an' correctly renders this. However, the final clause 'אֹרַח בְּרַגְלָיו לֹא יָבוֹא' means 'a path with his feet he will not come' — i.e., 'he will not come on a path with his feet' (the subject is still 'he', not 'no one'). The Vietnamese 'thì không ai đến' ('then no one comes') changes the subject from 'he' to 'no one', altering who does the action. The Hebrew says 'he will not come' (referring to the same subject), not 'no one will come'."
ISA,42,20,"mistranslation: The Hebrew 'פָּקוֹחַ אָזְנַיִם' means 'opening ears' (ears opened), but the Vietnamese renders it as 'có mắt mở ra' (having eyes opened), substituting 'mắt' (eyes) for 'ears' (tai). This changes the body part and the meaning of the clause."
ISA,52,4,"name_swap: The Hebrew says 'Egypt' (מִצְרַיִם) as the place where God's people first went down, but the Vietnamese says 'A-si-ri' (Assyria). This is a name swap of a place name.; omission: The Hebrew mentions both Egypt and Assyria: 'My people went down to Egypt at the first to sojourn there, and Assyria oppressed them without cause.' The Vietnamese omits the reference to Egypt entirely and only mentions Assyria, losing the contrast between the two nations."
ISA,54,15,"mistranslation: The Hebrew 'גּוֹר יָגוּר' (from גּוּר, 'to sojourn/dwell as an alien') is rendered as 'lập mưu' (to plot/scheme), which changes the meaning. The verse speaks of a sojourner/alien dwelling with the addressee, not someone plotting against her. This alters the factual claim of the verse."
ISA,56,10,"omission: The Hebrew text does not contain 'của Y-sơ-ra-ên' (of Israel). The phrase 'Những kẻ canh giữ của Y-sơ-ra-ên' adds a referent not present in the Hebrew, which begins simply with 'צפו' (His watchmen) — the possessive suffix 'ו' (his) is omitted, and 'Y-sơ-ra-ên' is an addition not in the source."
ISA,57,8,"mistranslation: The Hebrew 'וַתַּעֲלִי' (and you went up) is rendered as 'cởi bỏ áo mình' (you took off your clothes), which is an addition/mistranslation not present in the Hebrew. The Hebrew verb means 'to go up/ascend', not 'to undress'.; omission: The Hebrew 'יָד חָזִית' (you have seen a hand) is rendered as 'nhìn chăm chăm vào hình ảnh của chúng' (you stared at their images), adding 'hình ảnh của chúng' (their images) which is not in the Hebrew; the Hebrew simply says 'you have seen a hand' (likely referring to an idolatrous symbol)."
ISA,65,20,"mistranslation: The Hebrew says 'the youth of a hundred years shall die' (בֶּן מֵאָה שָׁנָה יָמוּת), i.e., a person who dies at 100 will be considered a youth (i.e., dying young). The Vietnamese renders this as 'người còn trẻ mà chết đã một trăm tuổi sẽ bị coi là chết trẻ' — 'a young person who dies at 100 will be considered as dying young' — which reverses the logic: in Hebrew, the one who dies at 100 is called a 'youth' (because 100 is young in that age), not that a young person dies at 100. The Vietnamese adds 'sẽ bị coi là chết trẻ' (will be considered as dying young) which is not in the Hebrew; the Hebrew simply says 'the youth of a hundred years will die' — meaning a 100-year-old is still a youth, and his death is premature. This changes the meaning.; mistranslation: The second clause: 'the sinner, a hundred years old, shall be accursed' (וְהַחוֹטֶא בֶּן מֵאָה שָׁנָה יְקֻלָּל). The Vietnamese renders 'kẻ phạm tội sống đến một trăm tuổi sẽ bị rủa sả' — 'the sinner who lives to a hundred years will be cursed' — which is close, but the Hebrew implies that even a sinner who reaches 100 is still considered accursed (i.e., dying at 100 is a curse for a sinner), not merely that he will be cursed. The Vietnamese 'sống đến một trăm tuổi' (lives to 100) adds the idea of living to 100, which is not explicit in the Hebrew; the Hebrew says 'a sinner of a hundred years' (i.e., a sinner who is 100 years old) will be accursed. This is a minor shift but changes the nuance."
JER,6,10,"mistranslation: Hebrew עֲרֵלָה אָזְנָם means 'their ears are uncircumcised' (i.e., closed/blocked), but Vietnamese says 'tai họ bị cắt bì' which means 'their ears are circumcised' — the opposite meaning."
JER,8,4,"omission: The Hebrew 'אִם יָשׁוּב וְלֹא יָשׁוּב' (if one turns away, will he not return?) is rendered as 'Chúng xây away, vậy mà không trở lại?' — the word 'away' is left in English instead of Vietnamese, and the conditional 'if' (אִם) is omitted, changing the rhetorical question structure."
JER,8,7,name_swap: Hebrew has חֲסִידָה (stork) but Vietnamese renders 'chim công' (peacock).
JER,10,17,"mistranslation: The Hebrew 'בַּמָּצוֹר' means 'in the siege' or 'under siege', but the Vietnamese renders it as 'trong thành có vách thành' (in a city with walls), which changes the meaning from a state of siege to a description of a walled city. This is a substantive difference."
JER,11,15,"omission: The Hebrew 'מֶה לִידִידִי בְּבֵיתִי עֲשׂוֹתָהּ הַמְזִמָּתָה הָרַבִּים' is rendered as 'Người Ta yêu dấu làm gì trong nhà Ta? Nàng đã làm những điều ác với nhiều người' — the Vietnamese adds 'Nàng đã làm' (she has done) which is not in the Hebrew; the Hebrew is a rhetorical question 'What is my beloved doing in my house?' followed by 'her many evil schemes' (or 'her many wicked plans'), not a statement that she has done evil with many. The Vietnamese changes the meaning by turning the noun phrase 'her many evil schemes' into a completed action 'she has done evil with many people'.; mistranslation: The Hebrew 'וּבְשַׂר קֹדֶשׁ יַעַבְרוּ מֵעָלָיִךְ' is rendered 'và của lễ thánh đã rời khỏi ngươi' — the Hebrew has 'holy flesh' (וּבְשַׂר קֹדֶשׁ) as the subject, and 'they pass over from you' (יַעַבְרוּ מֵעָלָיִךְ) — the Vietnamese says 'holy offerings have left you' which is close, but the Hebrew verb is plural 'they pass over' referring to the holy flesh, and the Vietnamese uses 'đã rời khỏi' (have left) which is acceptable, but the main issue is the preceding clause.; mistranslation: The Hebrew 'כִּי רָעָתֵכִי אָז תַּעֲלֹזִי' is rendered 'Khi ngươi làm điều ác, ngươi hãy vui mừng!' — the Hebrew is 'for your evil, then you will exult' (or 'then you rejoice'), a future/imperfect verb 'תַּעֲלֹזִי' (you will exult), not an imperative 'hãy vui mừng' (you must rejoice). The Vietnamese changes the tense from future indicative to imperative, altering the meaning from a prediction/statement to a command."
JER,15,11,"mistranslation: The Hebrew 'אִם לֹא שרותך לְטוֹב' is a conditional oath formula meaning 'if I have not...' (i.e., 'surely I have...'), but the Vietnamese renders it as 'Nếu ngươi không làm điều thiện' ('If you do not do good'), which changes the subject from God (who has not dealt well with you) to the addressee (you do not do good). This reverses the meaning and who is acting."
JER,16,7,"mistranslation: The Hebrew verb 'פרס' (paras) means 'to break bread' (as in mourning customs), not 'to tear one's garment' (which would be 'קרע'). The Vietnamese 'xé áo mình' (tear one's garment) is a mistranslation of the action."
JER,17,13,"mistranslation: The Hebrew 'יסורי בארץ יכתבו' (those who turn away in the land will be written) is rendered as 'những kẻ sa ngã khỏi đất sẽ bị ghi tên' (those who fall away from the land will be recorded). The Hebrew 'יסורי' (from סור, to turn aside/depart) is translated as 'sa ngã' (fall away), and 'בארץ' (in the land) is rendered as 'khỏi đất' (from the land), changing the meaning from 'in the land' to 'from the land'."
JER,18,16,"mistranslation: The Hebrew 'שרוקת עולם' (sh'ruqat olam) means 'an eternal hissing/whistling' (a desolate place that people hiss at), but the Vietnamese renders it as 'tiếng rít kéo dài đời đời' ('a prolonged hissing sound lasting forever'), which changes the meaning from a state of desolation (the land becomes an object of hissing) to a continuous sound. The Hebrew phrase is a noun phrase describing the land as 'a perpetual hissing' (i.e., a desolate ruin that people hiss at), not a sound that lasts forever."
JER,19,6,"mistranslation: The Hebrew 'גֵּיא בֶן הִנֹּם' is 'Valley of the Son of Hinnom' (a place name), but the Vietnamese renders it as 'Ghê-ách, con trai Hin-nom' ('Ge-ach, son of Hinnom'), which misidentifies the valley as a person's son. The place name 'Ghê-ách' is also an unusual transliteration for 'גֵּיא' (valley), and the construct chain is broken, changing the meaning."
JER,19,14,"name_swap: The Hebrew text says Jeremiah (יִרְמְיָהוּ), but the Vietnamese renders 'Ê-xê-chi' (Ezekiel), a different person."
